"","id","blurb","launch","created"
"6443",1049461870,"""In order to continue providing the BEST & MOST FUN Burlesque in the Midwest we want to expand and increase production value!"",",1406173614,1406126414
"6524",243381689,"""We, as a theatre, are 50 years old and our lights and building are even older so we are looking to update and revamp our lights."",",1404944846,1404928365
"6536",1049023038,"""Raising money to produce a play based on 2 books I published.Giving people extra income and opportunity to showcase talent ."",",1404923604,1404729349
"6541",2074324082,"""project deleted."",",1405098105,1404862802
"6546",1037861642,"""Miss O is gifted. All she's ever wanted to do is act. She's been accepted to the America Academy of Dramatic Arts and she needs tuition"",",1405744192,1405393913
"6554",1972472016,"""Creating a play about some guys who find a time capsule while tearing down old house. What they find unlocks a local mystery."",",1405638025,1405374172
"6555",372503311,"""Have you ever wondered what it feels like to be in a horror movie? Here is your chance!! right here in the middle of the United States."",",1405140605,1405055910
"6556",2003149792,"""A rock 'em-sock 'em blatantly anti-drug musical stage production to introduce America's first upscale African-American amusement park."",",1404158635,1403705207
"6560",719843068,"""The up and downs, the twist and turns, the comical and serious situations arising out of the Lives of people using drugs. Based on true"",",1406297926,1405033291
"6564",818858001,"""Looking to Kickstart  my stand -up career!"",",1406835067,1406757640
"6566",2037624506,"""As a 34 year old, training to be a wrestler and entertain seems far fetched. With your help, let's make this a reality."",",1405096592,1404992800
"6569",178945916,"""A scary place to bring your friends. Interactive so that the people that were scared before get to scare others later. A diner on site."",",1406128250,1405490380
"6575",1731294643,"""I need a new vehicle badly to commute to work, I need a truck. I will attempt to ride my bike off my roof and post the video for donors"",",1406061635,1406043010
"6576",902099909,"""Kids that provide inspirational skits to children and adults that are terminally ill, in hospice, hospitals, and nursing homes."",",1405114059,1404876694
"6578",1846700559,"""We attend community events to entertain children and the child at heart."",",1405174979,1405017339
"6582",1744799167,"""would like to raise money to build an outlet thats fun, cheap & enjoyable for young demographic of america.  age group of 12-20,21-30."",",1405113219,1404862545
"6597",1977886853,"""My 6 yr old son was invited to LA for the Celebrity Experience.  I'm unable to fund his trip & I would hate to break & crush his dream"",",1405088435,1404931927
"6601",267984262,"""I need your support to fund The World's Largest Cake and EDM Party. Promotional and event artwork will be HL3 themed. Gabe pls."",",1406589676,1406007394
"6604",540742619,"""\""I Am Big, Because...\"" is an inspiring book for families to encourage confidence in the hearts and minds of their young children!\"""",",1405574450,1403923231
"6606",1859288194,"""I'm trying to display to people that teenagers can become entrepreneurs if they are goal setters, creative, and determined."",",1406646801,1405093636
"6609",1724940766,"""Our \""Baseball Stadium VIP & Legend tours\"" feature 1 or 2 former Major League Baseball players on a MLB Stadium tour as your tour guide."",",1405450626,1404947455
"6613",1527669000,"""Immerse yourself in the life and teachings of John Paul II and learn your gifts and talents while enjoying the tranquility of nature."",",1406201708,1403622651
"6624",1197731126,"""We need your help to get the second leg of the SOLSTICE tour ASAP !!! Your contributes will get you limited edition Kickstarter merch"",",1406497361,1406486971
"6673",468000169,"""Basically, I want a bouncy boxing ring for my 30th birthday party. I don't wanna get old..."",",1405145682,1404909698
"6674",502204024,"""BurntOut Theatre needs your help to put on Matilda Ibini's new play about England's involvement in the slave trade in October 2014."",",1406890823,1402943807
"6688",150427391,"""I think all of the zombie lovers in Joplin deserve an attraction that's just for them. No clowns, no vampires...just zombies."",",1406584906,1406580979
"6704",1661040533,"""Hewin' Goals will celebrate the 125th anniversary of the Northern League, the world's second oldest surviving football league."",",1405593057,1404845238
"6714",381289550,"""We need your help to get the second leg of the SOLSTICE tour going !!! Your contributes will get you limited edition Kickstarter  merch"",",1406484707,1406132781
"6735",554919309,"""the first annual Louisville Alternative Fringe Festival will be October. 2nd-5th, 4 amazing days of comedy and fun all over the city."",",1406735569,1406590347
"6770",1030656801,"""We are a Church trying to raise funds for a Community Festival in late August. We need your help!"",",1405543768,1405358856
"6780",860911766,"""Girls with Gumption is empowering young women to speak their truth and create a more honest and equal society through storytelling."",",1404936258,1404157615
"6782",363076398,"""32 Songs have been written for the sequel to Les Miserables.  But nothing else have been done because there is no budget."",",1404946717,1403278292
"6822",470025184,"""The Secret is a historical drama about a lawyer who worked for the Spanish Inquisition & crossed the Atlantic with Menendez in 1565."",",1404787200,1404395208
"6867",1576772833,"""Giving the youths of the Dallas area an opportunity to showcase their creative talents."",",1404151560,1400608313
"6869",1101151816,"""This original adaptation uses the text of Eugene O’Neill to explore race, the way we view it, and how it is perceived on stage."",",1405454876,1404770103
"6896",667189645,"""I grew up in the land of 10,000 lakes. But never learned to navigate the waters of racism, dating, or for that matter learn to swim..."",",1405097473,1405004999
"6918",248522281,"""This campaign has moved. Please check out our new page!"",",1404810448,1404706768
"6924",912317202,"""VALUEVILLE is a razor-sharp comedic journey about the price we pay at the final checkout."",",1404268891,1403992584
"6937",706713337,"""We are Ambition Theatre Company - We aim to provide theatre, for all children from all walks of life and we need help with funding!"",",1404238167,1404236011
"6941",2011288695,"""An Edinburgh Fringe theatre production that highlights the impact of Human Trafficking."",",1405971963,1405968346
"6953",1519300195,"""Hire 20 University of Regina Student parents to make zombie clown costumes and have a freakin zombie clown parade."",",1404845598,1404796987
"6956",1409387806,"""I going to build a theatre for a local ant farm so that Ants can put on their theatre productions."",",1406564335,1406039753
"6962",239508046,"""I didn't pass Basic Improv...I need to repeat Basic if I want to get to the next level...it's expensive to repeat"",",1405111228,1405096127
"7786",262085884,"""Super-high performance Bluetooth speaker; waterproof & sand proof, that fits in your jeans pocket - minus all the stuff you don't need."",",1405494407,1401819627
"7806",1180698540,"""Hippo-ADK is an Android-powered Development Platform that helps create your dream robots and gadgets."",",1405433560,1394632936
"7814",644554319,"""Don't waste your valuable time and money.  Watch the game while you brew.  Personalize and share your brew experience."",",1405296501,1365863419
"7852",1161526391,"""We are bringing mapping to the masses. Our site will provide users with the capability to easily create current, high-resolution maps."",",1404920135,1403716835
"7890",1365606297,"""A smart LED lamp that can soothe your nerves and improve your quality of sleep!"",",1405637919,1403908755
"7893",326901477,"""SmartBrick is the next level in remote controlling your LEGO®. Build more, play more like never before."",",1405353900,1396793860
"7906",1980965222,"""Lumin8 Pro is a fun and easy to use light controller that makes light dance to your favorite music."",",1406507481,1400537234
"7907",1560373767,"""Grant Gongthung a Greenhouse is seeking to do exactly that. All-season growth would go a long way in these parts. Let's make it work!"",",1404217687,1402887813
"7923",1285113101,"""Improving the Old Masters' Secret Tool to Draw and Paint from Life, Photos or Make Large-Scale Art with Your iPhone or Smartphone!"",",1406789586,1406132915
"7932",1849766734,"""An online course to teach anyone how to code by building real apps (like Instagram and Snapchat clones) for iOS8 using XCode and Swift."",",1404201705,1403703640
"7950",767076429,"""The world's first handheld device to measure both wind speed and direction. iPhone & Android. Crowdsourced live map, history and more!"",",1404979440,1404846087
"7953",1465863992,"""Help us to redesign the Alpine Hammock to avoid a patent lawsuit and keep it out on adventures!"",",1405382401,1399832446
"7965",2075542526,"""With a focus on STEAM education; PopPet is expandable, customizable, easy to assemble, small, fun and a great intro into robotics."",",1404901592,1402303741
