"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","category_combo","log_goal","norm_goal","duration2","duration3","predict","found","match"
"1164",2021879780,"From Bipolar to Cake Artist","Food","Food","USD","2014-08-01",2000,"2014-07-13",110,"failed",2,"US",110,110,2000,0,19,2014,7,55,"Food:Food",7.60090245954208,0.606944113048054,4,-13.6339470316038,0,0,1
"1165",2022408457,"Kratos - Simplifying Weightlifting and Safety","Product Design","Design","USD","2014-08-12",2000,"2014-07-23",2005,"successful",10,"US",2005,2005,2000,1,20,2014,7,200.5,"Design:Product Design",7.60090245954208,-1.06249814706366,4,-12.6339470316038,1,1,1
"1166",2022520903,"Corn on the Cob","Food","Food","CAD","2014-08-24",50,"2014-07-25",0,"failed",0,"CA",0,0,46.07,0,30,2014,7,0,"Food:Food",3.83016197894783,-0.631636936046225,6,-2.63394703160382,0,0,1
"1167",2022899493,"Atomyzer - The Case That Sprays","Product Design","Design","USD","2014-07-31",3000,"2014-07-01",155,"failed",7,"US",155,155,3000,0,30,2014,7,22.1428571428571,"Design:Product Design",8.00636756765025,-0.804532025143135,6,-2.63394703160382,1,0,0
"1168",20242485,"AreaGear: Help us make the toughest Jeep grab handles.","Product Design","Design","USD","2014-09-16",5000,"2014-07-18",175,"failed",1,"US",175,175,5000,0,60,2014,7,175,"Design:Product Design",8.51719319141624,-0.479533147297906,12,27.3660529683962,0,0,1
"1169",2026305341,"In The Pink A Capella","Music","Music","GBP","2014-08-19",1000,"2014-07-20",31,"failed",3,"GB",52.97,51.39,1657.74,0,30,2014,7,10.3333333333333,"Music:Music",7.41321050795812,-0.520283495551586,6,-2.63394703160382,1,0,0
"1170",2028370582,"Food of the World for You (Canceled)","Food","Food","AUD","2014-07-27",3000,"2014-07-12",0,"canceled",0,"AU",0,0,2784.74,0,15,2014,7,0,"Food:Food",7.93190979073223,0.715670611101501,3,-17.6339470316038,0,0,1
"1171",2028913240,"Cookies for Everyone!!!","Food","Food","USD","2014-08-05",250,"2014-07-06",629,"successful",32,"US",629,629,250,1,30,2014,7,19.65625,"Food:Food",5.52146091786225,-0.0760933167297012,6,-2.63394703160382,0,0,0
"1172",2029271419,"Not Your Grandma's Cookies","Food","Food","USD","2014-08-09",6489,"2014-07-12",45,"failed",3,"US",45,45,6489,0,28,2014,7,15,"Food:Food",8.77786371462117,0.99354242538522,6,-4.63394703160382,0,0,1
"1173",2030309263,"Invest In My Culinary School Dream","Food","Food","USD","2014-08-10",8000,"2014-07-11",0,"failed",0,"US",0,0,8000,0,30,2014,7,0,"Food:Food",8.98719682066197,1.06230239956656,6,-2.63394703160382,0,0,1
"1174",2031295060,"Sand Cloud: The World's Most Comfortable Towel!","Product Design","Design","USD","2014-08-20",15000,"2014-07-21",15623,"successful",100,"US",15623,15623,15000,1,30,2014,7,156.23,"Design:Product Design",9.61580548008435,0.21942897283191,6,-2.63394703160382,1,1,1
"1175",2032038607,"Press Fit Standing Desk: Affordable, Portable, Made in USA","Product Design","Design","USD","2014-08-25",10000,"2014-07-24",64990,"successful",376,"US",64990,64990,10000,1,32,2014,7,172.845744680851,"Design:Product Design",9.21034037197618,-0.0385371490886174,7,-0.633947031603817,1,1,1
"1176",203226774,"JAPANESE CURRY FURY!","Food","Food","USD","2014-08-08",20,"2014-07-09",0,"failed",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"1177",203261331,"One life, One chance, Study abroad","Art","Art","USD","2014-09-12",6000,"2014-07-14",35,"failed",2,"US",35,35,6000,0,60,2014,7,17.5,"Art:Art",8.69951474821019,0.648868997127987,12,27.3660529683962,0,0,1
"1178",2033399697,"Help me Travel Abroad","Art","Art","USD","2014-09-11",5000,"2014-07-13",1,"failed",1,"US",1,1,5000,0,60,2014,7,1,"Art:Art",8.51719319141624,0.572384984439836,12,27.3660529683962,0,0,1
"1179",2033959692,"Blueberry Pie (Canceled)","Food","Food","USD","2014-08-13",25,"2014-07-14",0,"canceled",0,"US",0,0,25,0,30,2014,7,0,"Food:Food",3.2188758248682,-0.832427059342493,6,-2.63394703160382,1,0,0
"1180",2034803419,"Military Or Veterans Encouraging Exercise","Product Design","Design","USD","2014-08-30",200,"2014-07-31",0,"failed",0,"US",0,0,200,0,30,2014,7,0,"Design:Product Design",5.29831736654804,-2.527455143248,6,-2.63394703160382,1,0,0
"1181",2037567921,"Pasta Salad","Food","Food","USD","2014-08-07",10,"2014-07-08",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1182",2038929811,"Sunrise Lithophane Project","Product Design","Design","USD","2014-08-09",20000,"2014-07-10",6,"failed",2,"US",6,6,20000,0,30,2014,7,3,"Design:Product Design",9.90348755253613,0.40245884912067,6,-2.63394703160382,1,0,0
"1183",2039136383,"Mac & Cheese (Canceled)","Food","Food","USD","2014-08-16",10,"2014-07-17",0,"canceled",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1184",2039676700,"Ambrosia Salad (Canceled)","Food","Food","USD","2014-08-07",15,"2014-07-08",5,"canceled",1,"US",5,5,15,0,30,2014,7,5,"Food:Food",2.70805020110221,-1.0002187544338,6,-2.63394703160382,1,0,0
"1185",2039789867,"Creating the Ultimate Boston Butt BBQ Seasoning Mix","Food","Food","USD","2014-07-29",50,"2014-07-09",0,"canceled",0,"US",0,0,50,0,20,2014,7,0,"Food:Food",3.91202300542815,-0.604747916083242,4,-12.6339470316038,1,0,0
"1186",2040652868,"Oasis Farmery: Growing local food using aquaponics","Food","Food","CAD","2014-08-30",10000,"2014-07-31",12560,"successful",91,"CA",11625.04,11546.24,9192.87,1,30,2014,7,138.021978021978,"Food:Food",9.12618346256938,1.10795556016716,6,-2.63394703160382,0,0,0
"1187",2042076340,"THE PERFECT RIBS","Food","Food","USD","2014-08-09",300,"2014-07-10",0,"failed",0,"US",0,0,300,0,30,2014,7,0,"Food:Food",5.7037824746562,-0.0162058685617566,6,-2.63394703160382,0,0,1
"1188",2042901082,"Mind Slop Art","Art","Art","USD","2014-08-30",1500,"2014-07-01",20,"failed",1,"US",20,20,1500,0,60,2014,7,20,"Art:Art",7.3132203870903,0.0673176031519431,12,27.3660529683962,0,0,1
"1189",2043051353,"Run across Canada","Documentary","Film & Video","CAD","2014-08-20",10000,"2014-07-21",0,"failed",0,"CA",0,0,9126.59,0,30,2014,7,0,"Film & Video:Documentary",9.11894740984686,0.00975512191342761,6,-2.63394703160382,0,0,1
"1190",2045222888,"Cookies from MEma","Food","Food","USD","2014-08-30",3000,"2014-07-31",0,"failed",0,"US",0,0,3000,0,30,2014,7,0,"Food:Food",8.00636756765025,0.740127874051035,6,-2.63394703160382,0,0,1
"1191",204633355,"Kilimanjaro through GLASS","Documentary","Film & Video","USD","2014-08-04",5000,"2014-07-09",50,"failed",2,"US",50,50,5000,0,26,2014,7,25,"Film & Video:Documentary",8.51719319141624,-0.329459485464276,6,-6.63394703160382,1,0,0
"1192",2046573182,"Rebel Skates","Product Design","Design","USD","2014-08-13",450000,"2014-07-14",20,"failed",1,"US",20,20,450000,0,30,2014,7,20,"Design:Product Design",13.0170028617465,2.38334808914606,6,-2.63394703160382,0,0,1
"1193",2048333765,"Scooby doo size Sandwiches","Food","Food","USD","2014-08-09",20,"2014-07-30",2,"failed",1,"US",2,2,20,0,10,2014,7,2,"Food:Food",2.99573227355399,-0.905723372177531,2,-22.6339470316038,1,0,0
"1194",2048844386,"New CD","Music","Music","USD","2014-08-07",3000,"2014-07-08",1,"failed",1,"US",1,1,3000,0,30,2014,7,1,"Music:Music",8.00636756765025,-0.194578374883432,6,-2.63394703160382,0,0,1
"1195",2048946410,"The InnerBark Amazon Expedition","Documentary","Film & Video","USD","2014-09-23",4000,"2014-07-25",1541,"failed",22,"US",1541,1541,4000,0,60,2014,7,70.0454545454545,"Film & Video:Documentary",8.29404964010203,-0.455247639214698,12,27.3660529683962,0,0,1
"1196",2051448244,"Apple Pie From Rescue Ranch","Food","Food","USD","2014-08-16",50,"2014-07-17",100,"successful",1,"US",100,100,50,1,30,2014,7,100,"Food:Food",3.91202300542815,-0.604747916083242,6,-2.63394703160382,0,0,0
"1197",205192334,"My First Vinyl LP & 2 Accompanying 45 RPM Singles","Music","Music","CAD","2014-08-17",12500,"2014-07-18",150,"failed",1,"CA",139.44,136.9,11408.23,0,30,2014,7,150,"Music:Music",9.34209030374116,0.538872787551526,6,-2.63394703160382,0,0,1
"1198",2051978370,"Allergy Free Rainbow Cookies (Canceled)","Food","Food","USD","2014-08-25",50,"2014-07-16",0,"canceled",0,"US",0,0,50,0,40,2014,7,0,"Food:Food",3.91202300542815,-0.604747916083242,8,7.36605296839618,0,0,1
"1199",2051992271,"Deaf Music","Music","Music","CAD","2014-08-20",800,"2014-07-21",6,"failed",2,"CA",5.56,5.48,730.13,0,30,2014,7,3,"Music:Music",6.59322260047947,-0.97054242105504,6,-2.63394703160382,1,0,0
"1200",205217463,"Kegs for Beara (Canceled)","Food","Food","USD","2014-08-17",30000,"2014-07-01",11757,"canceled",79,"US",11757,11757,30000,0,47,2014,7,148.822784810127,"Food:Food",10.3089526606443,1.49646161666383,10,14.3660529683962,0,0,1
"1201",2052435211,"Canadian Geiger Shopping","Food","Food","CAD","2014-08-29",1000,"2014-07-30",0,"failed",0,"CA",0,0,921.32,0,30,2014,7,0,"Food:Food",6.8258074243347,0.352347429241369,6,-2.63394703160382,0,0,1
"1202",2052723338,"Edible Kale (Canceled)","Food","Food","USD","2014-08-03",12,"2014-07-09",0,"canceled",0,"US",0,0,12,0,25,2014,7,0,"Food:Food",2.484906649788,-1.07351506726884,5,-7.63394703160382,1,0,0
"1203",2052959185,"Rose Ridge: Dickenson County's Story","Documentary","Film & Video","USD","2014-08-06",7500,"2014-07-07",3803,"failed",64,"US",3803,3803,7500,0,30,2014,7,59.421875,"Film & Video:Documentary",8.9226582995244,-0.100894926646604,6,-2.63394703160382,1,0,0
"1204",2053065541,"German potato salad? (Canceled)","Food","Food","USD","2014-08-07",10,"2014-07-08",0,"canceled",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1205",20544318,"Make My Dad Smile Fund","Art","Art","USD","2014-08-30",500,"2014-07-31",151,"failed",4,"US",151,151,500,0,30,2014,7,37.75,"Art:Art",6.21460809842219,-0.393550972695129,6,-2.63394703160382,1,0,0
"1206",2055053802,"My Life's Dream - College","Art","Art","USD","2014-08-25",4000,"2014-07-11",0,"failed",0,"US",0,0,4000,0,45,2014,7,0,"Art:Art",8.29404964010203,0.478776118268936,9,12.3660529683962,0,0,1
"1207",2056400653,"Beginning Of The Lasagne","Food","Food","AUD","2014-08-21",20,"2014-07-22",2,"failed",1,"AU",1.87,1.86,18.62,0,30,2014,7,2,"Food:Food",2.92423627184892,-0.929207776170233,6,-2.63394703160382,0,0,1
"1208",2057243447,"Showing Rogue the World & Documenting it as we go!","Art","Art","GBP","2014-09-19",350,"2014-07-21",0,"failed",0,"GB",0,0,571.92,0,60,2014,7,0,"Art:Art",6.3489991214586,-0.337173850363367,12,27.3660529683962,0,0,1
"1209",2057627579,"Swoll Money Marketing","Product Design","Design","USD","2014-09-27",20000,"2014-07-29",50,"failed",1,"US",50,50,20000,0,60,2014,7,50,"Design:Product Design",9.90348755253613,0.40245884912067,12,27.3660529683962,0,0,1
"1210",2058319961,"Kakig?ri (flavoured shaved ice snack) stall in Melbourne.","Food","Food","AUD","2014-09-13",1500,"2014-07-15",0,"failed",0,"AU",0,0,1346.14,0,60,2014,7,0,"Food:Food",7.20499651668288,0.476900266070834,12,27.3660529683962,0,0,1
"1211",205851575,"Burn my art","Art","Art","USD","2014-08-21",50,"2014-07-17",0,"failed",0,"US",0,0,50,0,35,2014,7,0,"Art:Art",3.91202300542815,-1.35948692983009,7,2.36605296839618,1,0,0
"1212",2058708655,"Skate Ray - a rechargeable headlight for your skateboard","Product Design","Design","USD","2014-08-21",65000,"2014-07-22",17334,"failed",158,"US",17334,17334,65000,0,30,2014,7,109.708860759494,"Design:Product Design",11.0821425488778,1.15234596001702,6,-2.63394703160382,0,0,1
"1213",2060183363,"JELL-O!!","Food","Food","USD","2014-08-06",20,"2014-07-16",0,"failed",0,"US",0,0,20,0,21,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,5,-11.6339470316038,1,0,0
"1214",2061648170,"Keys to expanding your business internationally","Documentary","Film & Video","USD","2014-08-27",10000,"2014-07-28",0,"failed",0,"US",0,0,10000,0,30,2014,7,0,"Film & Video:Documentary",9.21034037197618,0.0612742086372982,6,-2.63394703160382,1,0,0
"1215",2064067149,"Pasta Salad (Canceled)","Food","Food","USD","2014-08-31",20,"2014-07-08",65,"canceled",7,"US",65,65,20,0,54,2014,7,9.28571428571429,"Food:Food",2.99573227355399,-0.905723372177531,11,21.3660529683962,0,0,1
"1216",2064466259,"Pizza","Food","Food","GBP","2014-08-07",15,"2014-07-08",0,"failed",0,"GB",0,0,25.21,0,30,2014,7,0,"Food:Food",3.22724074119983,-0.829679422134647,6,-2.63394703160382,0,0,1
"1217",2065353563,"KLAradio","Music","Music","USD","2014-08-20",150,"2014-07-21",100,"failed",3,"US",100,100,150,0,30,2014,7,33.3333333333333,"Music:Music",5.01063529409626,-1.83954799246471,6,-2.63394703160382,1,0,0
"1218",206545429,"My Gaijin Life","Documentary","Film & Video","CAD","2014-08-16",5000,"2014-07-17",160,"failed",2,"CA",148.73,146.03,4563.29,0,30,2014,7,80,"Film & Video:Documentary",8.42579913358683,-0.380979189844766,6,-2.63394703160382,0,0,1
"1219",2066373975,"Tré Thomas - """"""""Love Unplugged: Live in DC""""""""","Music","Music","USD","2014-08-09",3000,"2014-07-10",0,"failed",0,"US",0,0,3000,0,30,2014,7,0,"Music:Music",8.00636756765025,-0.194578374883432,6,-2.63394703160382,0,0,1
"1220",2069283729,"SnapLaces: A Better Way to Lace Your Shoes","Product Design","Design","USD","2014-09-07",20000,"2014-07-30",41798,"successful",1328,"US",41798,41798,20000,1,39,2014,7,31.4743975903614,"Design:Product Design",9.90348755253613,0.40245884912067,8,6.36605296839618,0,0,0
"1221",2069416089,"PACT — Threadless, Glueless Leather Cases","Product Design","Design","USD","2014-08-01",50000,"2014-07-01",20499,"failed",170,"US",20499,20499,50000,0,31,2014,7,120.582352941176,"Design:Product Design",10.8197782844103,0.985423848886426,7,-1.63394703160382,0,0,1
"1222",2071186607,"GomabtrEATS and Gomabphotography","Food","Food","USD","2014-08-24",2800,"2014-07-15",0,"failed",0,"US",0,0,2800,0,40,2014,7,0,"Food:Food",7.9373746961633,0.717465677173231,8,7.36605296839618,0,0,1
"1223",2071837974,"Throne Watch 1.0","Product Design","Design","USD","2014-08-13",20000,"2014-07-14",49101.28,"successful",211,"US",49101.28,49101.28,20000,1,30,2014,7,232.707488151659,"Design:Product Design",9.90348755253613,0.40245884912067,6,-2.63394703160382,1,1,1
"1224",2072413349,"All Terrain Table (Canceled)","Product Design","Design","USD","2014-08-21",31500,"2014-07-22",21,"canceled",2,"US",21,21,31500,0,30,2014,7,10.5,"Design:Product Design",10.3577428248137,0.691466382957947,6,-2.63394703160382,0,0,1
"1225",2072519865,"Once upon a Shooter","Documentary","Film & Video","USD","2014-08-16",500,"2014-07-17",1481,"successful",19,"US",1481,1481,500,1,30,2014,7,77.9473684210526,"Film & Video:Documentary",6.21460809842219,-1.62744872151942,6,-2.63394703160382,1,1,1
"1226",2072835357,"A Brit, a Yank and, erm a Cat, in an ancient camper van.","Documentary","Film & Video","GBP","2014-08-16",2250,"2014-07-17",2298.5,"successful",61,"GB",3938.83,3810.32,3729.92,1,30,2014,7,37.6803278688525,"Film & Video:Documentary",8.22414206468668,-0.494655207987695,6,-2.63394703160382,1,1,1
"1227",2075148102,"A pouch to hold your phone in either hand while running!","Product Design","Design","USD","2014-08-17",3000,"2014-07-18",336,"failed",11,"US",336,336,3000,0,30,2014,7,30.5454545454545,"Design:Product Design",8.00636756765025,-0.804532025143135,6,-2.63394703160382,1,0,0
"1228",2075405704,"Punk Burgers","Food","Food","GBP","2014-08-07",25,"2014-07-08",0,"failed",0,"GB",0,0,42.01,0,30,2014,7,0,"Food:Food",3.73790768518129,-0.661939848841433,6,-2.63394703160382,0,0,1
"1229",2076363480,"The $25,000 Crab Fritter Recipe","Food","Food","USD","2014-08-25",5000,"2014-07-26",62,"failed",5,"US",62,62,5000,0,30,2014,7,12.4,"Food:Food",8.51719319141624,0.907919569142343,6,-2.63394703160382,0,0,1
"1230",2078106822,"EWI Project","Music","Music","GBP","2014-09-23",500,"2014-07-25",0,"failed",0,"GB",0,0,815.42,0,60,2014,7,0,"Music:Music",6.70370331792345,-0.90987697870951,12,27.3660529683962,0,0,1
"1231",207865398,"I want to make macaroni salad","Food","Food","USD","2014-08-08",20,"2014-07-09",20,"successful",1,"US",20,20,20,1,30,2014,7,20,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,1,1
"1232",2079125882,"Amazing Heroes: Retro Style Super Hero Action Figures","Art","Art","USD","2014-08-26",30000,"2014-07-12",31994,"successful",387,"US",31994,31994,30000,1,45,2014,7,82.671834625323,"Art:Art",10.3089526606443,1.32402925727493,9,12.3660529683962,0,0,0
"1233",2079312148,"BounceLite: the revolutionary flash diffuser","Product Design","Design","GBP","2014-08-22",28000,"2014-07-23",34433,"successful",310,"GB",58807.96,57081.05,46416.79,1,30,2014,7,111.074193548387,"Design:Product Design",10.7454165262095,0.938113207357334,6,-2.63394703160382,0,0,0
"1234",2081261972,"Maria Teicher: On-The-Road Artist Residency","Art","Art","USD","2014-08-07",2000,"2014-07-12",3610,"successful",71,"US",3610,3610,2000,1,26,2014,7,50.8450704225352,"Art:Art",7.60090245954208,0.188000421280914,6,-6.63394703160382,0,0,0
"1235",2082500932,"Electric Machines E.P.","Music","Music","USD","2014-09-08",1500,"2014-07-30",380,"failed",8,"US",380,380,1500,0,40,2014,7,47.5,"Music:Music",7.3132203870903,-0.57518850570148,8,7.36605296839618,0,0,1
"1236",2083389576,"AlexanderArtSpace-MobileGallery","Art","Art","USD","2014-08-27",4000,"2014-07-28",4245,"successful",14,"US",4245,4245,4000,1,30,2014,7,303.214285714286,"Art:Art",8.29404964010203,0.478776118268936,6,-2.63394703160382,0,0,0
"1237",2083650945,"Cupcakes","Food","Food","USD","2014-08-08",20,"2014-07-09",30,"successful",2,"US",30,30,20,1,30,2014,7,15,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,1,1
"1238",2083676216,"Cheesecake (Canceled)","Food","Food","CAD","2014-08-09",25,"2014-07-10",0,"canceled",0,"CA",0,0,22.94,0,30,2014,7,0,"Food:Food",3.13288211170122,-0.860673549393455,6,-2.63394703160382,0,0,1
"1239",2085168498,"Brushing EZE","Product Design","Design","USD","2014-08-15",20000,"2014-07-16",135,"failed",10,"US",135,135,20000,0,30,2014,7,13.5,"Design:Product Design",9.90348755253613,0.40245884912067,6,-2.63394703160382,1,0,0
"1240",2085693965,"The only inflatable and most comfortable hammock ever made","Product Design","Design","USD","2014-08-07",20000,"2014-07-08",840,"failed",13,"US",840,840,20000,0,30,2014,7,64.6153846153846,"Design:Product Design",9.90348755253613,0.40245884912067,6,-2.63394703160382,1,0,0
"1241",208721487,"FAR BETWEEN :: a documentary about LGBT Mormons ::","Documentary","Film & Video","USD","2014-08-28",50000,"2014-07-16",66858,"successful",758,"US",66858,66858,50000,1,43,2014,7,88.2031662269129,"Film & Video:Documentary",10.8197782844103,0.968529750590868,9,10.3660529683962,0,0,0
"1242",2088209353,"Cooking in my blood!!!!!!","Food","Food","USD","2014-08-08",5000,"2014-07-09",0,"failed",0,"US",0,0,5000,0,30,2014,7,0,"Food:Food",8.51719319141624,0.907919569142343,6,-2.63394703160382,0,0,1
"1243",2088622023,"Viva la Verde- Broadcast TV edit, DVDs & Southwest film tour","Documentary","Film & Video","USD","2014-08-28",15000,"2014-07-29",16665,"successful",187,"US",16665,16665,15000,1,30,2014,7,89.1176470588235,"Film & Video:Documentary",9.61580548008435,0.28983876745497,6,-2.63394703160382,0,0,0
"1244",2088954434,"A New Home","Product Design","Design","USD","2014-07-15",2700,"2014-07-01",3,"failed",3,"US",3,3,2700,0,14,2014,7,1,"Design:Product Design",7.90100705199242,-0.871564781067834,3,-18.6339470316038,1,0,0
"1245",2089846606,"Couscous","Food","Food","GBP","2014-08-08",7,"2014-07-09",1,"failed",1,"GB",1.71,1.68,11.76,0,30,2014,7,1,"Food:Food",2.46470394247048,-1.08015108227773,6,-2.63394703160382,1,0,0
"1246",2089987854,"Duncan's Delights","Food","Food","USD","2014-08-21",10,"2014-07-22",0,"failed",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1247",2090860167,"Ice cream sunday party","Food","Food","USD","2014-08-07",35,"2014-07-08",1,"failed",1,"US",1,1,35,0,30,2014,7,1,"Food:Food",3.55534806148941,-0.721905495217316,6,-2.63394703160382,0,0,1
"1248",2091781398,"Waffles (Canceled)","Food","Food","USD","2014-08-07",10,"2014-07-08",0,"canceled",0,"US",0,0,10,0,30,2014,7,0,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1249",2092120254,"Promiscuous Banana Pics","Art","Art","USD","2014-08-22",15,"2014-07-23",6,"failed",2,"US",6,6,15,0,30,2014,7,3,"Art:Art",2.70805020110221,-1.86455431111799,6,-2.63394703160382,1,0,0
"1250",2092608178,"Thingamatar","Product Design","Design","CAD","2014-08-15",500,"2014-07-26",35,"failed",1,"CA",32.58,32.11,458.72,0,20,2014,7,35,"Design:Product Design",6.12844000213506,-1.99931224577405,4,-12.6339470316038,1,0,0
"1251",2094797659,"Uffizi Virtual Museum in Guam (Canceled)","Art","Art","USD","2014-09-07",3000,"2014-07-09",50,"canceled",2,"US",50,50,3000,0,60,2014,7,25,"Art:Art",8.00636756765025,0.358093300139965,12,27.3660529683962,0,0,1
"1252",2094919968,"Dreaming - A Documentary On Your Childhood","Documentary","Film & Video","USD","2014-08-31",600,"2014-07-22",0,"failed",0,"US",0,0,600,0,40,2014,7,0,"Film & Video:Documentary",6.39692965521615,-1.52467231645217,8,7.36605296839618,1,0,0
"1253",2096461416,"Great Seal of the United States Challenge Coin (Canceled)","Product Design","Design","USD","2014-08-18",800,"2014-07-29",637,"canceled",33,"US",637,637,800,0,20,2014,7,19.3030303030303,"Design:Product Design",6.68461172766793,-1.64546314682942,4,-12.6339470316038,1,0,0
"1254",2098239998,"Pet Poop Tote","Product Design","Design","USD","2014-09-01",20000,"2014-07-29",0,"failed",0,"US",0,0,20000,0,34,2014,7,0,"Design:Product Design",9.90348755253613,0.40245884912067,7,1.36605296839618,1,0,0
"1255",209908162,"Jenz Machine Heads","Product Design","Design","USD","2014-08-17",20000,"2014-07-18",66,"failed",3,"US",66,66,20000,0,30,2014,7,22,"Design:Product Design",9.90348755253613,0.40245884912067,6,-2.63394703160382,1,0,0
"1256",2099339329,"Bring """"""""Fermin - Glories of Tango"""""""" Film to Tango Element 2014","Art","Art","USD","2014-07-27",4000,"2014-07-08",4010,"successful",59,"US",4010,4010,4000,1,19,2014,7,67.9661016949153,"Art:Art",8.29404964010203,0.478776118268936,4,-13.6339470316038,0,0,0
"1257",2099537492,"Panels-- Handmade Premium Hard Ice Cream","Food","Food","USD","2014-08-23",52500,"2014-07-24",1455,"failed",6,"US",1455,1455,52500,0,30,2014,7,242.5,"Food:Food",10.8685684485797,1.68027949362404,6,-2.63394703160382,0,0,1
"1258",2100887690,"Homemade Gluten Free, Paleo Diet Baked goods & Deserts","Food","Food","USD","2014-07-26",500,"2014-07-11",25,"failed",1,"US",25,25,500,0,15,2014,7,25,"Food:Food",6.21460809842219,0.15158582652955,3,-17.6339470316038,0,0,1
"1259",2101247192,"Hand Crafted Obsidian Gauges","Art","Art","USD","2014-08-24",1000,"2014-07-30",0,"failed",0,"US",0,0,1000,0,25,2014,7,0,"Art:Art",6.90775527898214,-0.102775275707107,5,-7.63394703160382,0,0,1
"1260",2103449867,"Shelves made from recycled beer bottles (Canceled)","Art","Art","USD","2014-08-21",300,"2014-07-22",0,"canceled",0,"US",0,0,300,0,30,2014,7,0,"Art:Art",5.7037824746562,-0.607842656995,6,-2.63394703160382,1,0,0
"1261",210356327,"Yoga Mags (Canceled)","Product Design","Design","USD","2014-09-05",50000,"2014-07-22",1400,"canceled",14,"US",1400,1400,50000,0,45,2014,7,100,"Design:Product Design",10.8197782844103,0.985423848886426,9,12.3660529683962,0,0,1
"1262",2103706239,"The homemade ice cream project","Food","Food","USD","2014-08-10",20,"2014-07-11",0,"failed",0,"US",0,0,20,0,30,2014,7,0,"Food:Food",2.99573227355399,-0.905723372177531,6,-2.63394703160382,1,0,0
"1263",2104037403,"Goose","Music","Music","USD","2014-08-08",10000,"2014-07-09",10726,"successful",160,"US",10726,10726,10000,1,30,2014,7,67.0375,"Music:Music",9.21034037197618,0.466528327138618,6,-2.63394703160382,0,0,0
"1264",2104605155,"Baked Alaska (Canceled)","Food","Food","USD","2014-08-29",10,"2014-07-30",4,"canceled",2,"US",4,4,10,0,30,2014,7,2,"Food:Food",2.30258509299405,-1.13340251543678,6,-2.63394703160382,1,0,0
"1265",2104868864,"Unc- Mobile","Product Design","Design","USD","2014-08-31",5500,"2014-07-17",758,"failed",17,"US",758,758,5500,0,45,2014,7,44.5882352941176,"Design:Product Design",8.61250337122056,-0.41889464358451,9,12.3660529683962,1,0,0
"1266",2105004940,"Help build my artist workshop","Art","Art","USD","2014-08-20",6000,"2014-07-21",125,"failed",3,"US",125,125,6000,0,30,2014,7,41.6666666666667,"Art:Art",8.69951474821019,0.648868997127987,6,-2.63394703160382,0,0,1
"1267",2106033412,"Lisa's doughnuts","Food","Food","USD","2014-08-15",3000,"2014-07-16",10,"failed",1,"US",10,10,3000,0,30,2014,7,10,"Food:Food",8.00636756765025,0.740127874051035,6,-2.63394703160382,0,0,1
"1268",2106124530,"bippy - working around 808 miles to release debut album","Music","Music","USD","2014-08-12",2500,"2014-07-23",226,"failed",6,"US",226,226,2500,0,20,2014,7,37.6666666666667,"Music:Music",7.82404601085629,-0.294691934497479,4,-12.6339470316038,1,0,0
"1269",210628768,"Artist Tree Branching Out","Art","Art","USD","2014-08-29",6000,"2014-07-30",880,"failed",17,"US",880,880,6000,0,30,2014,7,51.7647058823529,"Art:Art",8.69951474821019,0.648868997127987,6,-2.63394703160382,0,0,1
"1270",210636224,"Wood Burning Grill / Griddle (Canceled)","Product Design","Design","USD","2014-08-28",45000,"2014-07-29",0,"canceled",0,"US",0,0,45000,0,30,2014,7,0,"Design:Product Design",10.7144177687525,0.918391092961726,6,-2.63394703160382,0,0,1
"1271",2106948903,"The Reasons I Won't Be Coming Home","Music","Music","USD","2014-09-07",3000,"2014-07-09",200,"failed",2,"US",200,200,3000,0,60,2014,7,100,"Music:Music",8.00636756765025,-0.194578374883432,12,27.3660529683962,0,0,1
"1272",2107052720,"Between The Bars, A Journey To Celebrate American Craftsmen","Documentary","Film & Video","USD","2014-09-05",75000,"2014-07-07",9102,"failed",20,"US",9102,9102,75000,0,60,2014,7,455.1,"Film & Video:Documentary",11.2252433925184,1.19709430940854,12,27.3660529683962,0,0,1
